S.No,Emp ID,Employee Name,Designation,Department,Business Unit,Employee Status,Training Name,Training Status,Training Type,Training Source,Quarter,Training Start Month,Start Date,End Date,Venue,Overall Training Duration (Planned Hrs)
1168,1168,1168,Trainee - Finance,IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1169,1169,1169,Lead - Finance (Invoicing),IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1170,1170,1170,VP - Finance,IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1171,1171,1171,Executive - Finance,IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1172,1172,1172,Senior Executive - Finance,IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1173,1173,1173,Lead - Finance (India),IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1174,1174,1174,Senior Manager - Finance,IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1175,1175,1175,Company Secretary,IN - Finance,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1176,1176,1176,US IT Recruiter,US IT Recruiter,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1177,1177,1177,Trainee US IT Recruiter,Trainee US IT Recruiter,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1178,1178,1178,US IT Recruiter,US IT Recruiter,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1179,1179,1179,Senior US IT Recruiter,Senior US IT Recruiter,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1180,1180,1180,Manager - US IT,Manager - US IT,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1181,1181,1181,Lead - US IT Recruiter,Lead - US IT Recruiter,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1182,1182,1182,Lead - US IT Recruiter,Lead - US IT Recruiter,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1183,1183,1183,Senior Manager - HR & Talent Acquisition (USA),Senior Manager - HR & Talent Acquisition (USA),Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1184,1184,1184,Lead - IT,Lead - IT,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1185,1185,1185,System Administrator,System Administrator,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1186,1186,1186,Trainee - System Administrator,Trainee - System Administrator,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1187,1187,1187,Trainee - System Administrator,Trainee - System Administrator,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1188,1188,1188,System Administrator,System Administrator,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1189,1189,1189,Senior System Administrator,Senior System Administrator,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1190,1190,1190,Senior Manager - IT,Senior Manager - IT,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1191,1191,1191,Assistant Manager - IT,Assistant Manager - IT,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1192,1192,1192,Executive - Portal Support,Executive - Portal Support,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1193,1193,1193,Executive - Project Management,Executive - Project Management,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1194,1194,1194,Lead - Project Management,Lead - Project Management,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1195,1195,1195,Executive - Project Management,Executive - Project Management,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1196,1196,1196,Senior Executive - Process Quality,Senior Executive - Process Quality,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1197,1197,1197,Program Manager - PMO & QA,Program Manager - PMO & QA,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1198,1198,1198,Executive - Portal Support,Executive - Portal Support,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1199,1199,1199,Associate Director - HR,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1200,1200,1200,Executive - HR ,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1201,1201,1201,Executive - HR ,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1202,1202,1202,Manager - HR,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1203,1203,1203,Executive - HR,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1204,1204,1204,Senior Executive - HR,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1205,1205,1205,Lead - HR,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1206,1206,1206,Lead Trainer,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1207,1207,1207,Technical Trainer,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1208,1208,1208,Lead - L&D,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1209,1209,1209,Senior Director - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1210,1210,1210,Executive - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1211,1211,1211,Executive - Campus Hiring,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1212,1212,1212,Executive - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1213,1213,1213,Senior Executive - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1214,1214,1214,Executive - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1215,1215,1215,Lead - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1216,1216,1216,Manager - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1217,1217,1217,Lead - TA,IN - HR,Shared Service,Active,Microsoft Copilot Bootcamp - Microsoft 365 Copilot Training,In Progress,Technical,Online,Q4,2026-02-01,2026-02-09,2026-02-20,Online,2.5
1218,1218,1218,Team Lead - KPO Operations,IN - KPO,KPO,Active,Leadership Mindset Program,Completed,Transferrable,Internal,Q4,2026-02-01,2026-02-17,2026-02-17,Main Conference Room,1.0
1219,1219,1219,Team Lead - KPO Operations,IN - KPO,KPO,Active,Leadership Mindset Program,Completed,Transferrable,Internal,Q4,2026-02-01,2026-02-17,2026-02-17,Main Conference Room,1.0
1220,1220,1220,Team Lead - KPO Operations,IN - KPO,KPO,Active,Leadership Mindset Program,Completed,Transferrable,Internal,Q4,2026-02-01,2026-02-17,2026-02-17,Main Conference Room,1.0
1221,1221,1221,Lead - TA (Staffing),IN - Staffing,Shared Service,Active,Leadership Mindset Program,Completed,Transferrable,Internal,Q4,2026-02-01,2026-02-17,2026-02-17,Main Conference Room,1.0
1222,1222,1222,Lead - Finance (India),IN - Finance,Shared Service,Active,Leadership Mindset Program,Completed,Transferrable,Internal,Q4,2026-02-01,2026-02-17,2026-02-17,Main Conference Room,1.0
1223,1223,1223,Lead - Finance (Invoicing),IN - Finance,Shared Service,Active,Leadership Mindset Program,Completed,Transferrable,Internal,Q4,2026-02-01,2026-02-17,2026-02-17,Main Conference Room,1.0
1224,1224,1224,Quality Assurance Specialist,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1225,1225,1225,Medical Records Analyst ,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1226,1226,1226,Medical Records Analyst ,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1227,1227,1227,Quality Assurance Specialist,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1228,1228,1228,Senior Medical Records Analyst ,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1229,1229,1229,Medical Records Analyst ,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1230,1230,1230,Medical Records Analyst ,IN - KPO,KPO,Active,High Potential Program ,In Progress,Transferrable,Internal,Q4,2026-01-01,2026-01-31,2026-03-28,Main Conference Room,18.0
1231,1231,1231,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1232,1232,1232,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1233,1233,1233,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1234,1234,1234,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1235,1235,1235,Trainee Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1236,1236,1236,Trainee Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1237,1237,1237,Trainee Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1238,1238,1238,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1239,1239,1239,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1240,1240,1240,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1241,1241,1241,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1242,1242,1242,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1243,1243,1243,Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1244,1244,1244,Senior Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1245,1245,1245,Senior Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1246,1246,1246,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1247,1247,1247,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1248,1248,1248,Senior Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1249,1249,1249,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1250,1250,1250,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1251,1251,1251,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1252,1252,1252,Senior Medical Records Analyst,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1253,1253,1253,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
1254,1254,1254,Quality Assurance Specialist,IN - KPO,KPO,Active,PKPR Training,Completed,Technical,Internal,Q4,2026-02-01,2026-02-25,2026-02-27,KPO Conference Room,2.0
